Tiempo (s),Masa (kg),Cantidad de Cuerda (m),Altura (m),Posicion (m),Velocidad (m/s),Constante de Elasticidad (N/m),Constante del Aire,Gravedad (m/s2)
21.300045,105.0,456,240.0,0.7651367,10.807596,200.0,19.075,9.81
21.400045,105.0,456,240.0,1.857372,11.348469,200.0,19.075,9.81
21.500046,105.0,456,240.0,2.991437,11.66797,200.0,19.075,9.81
21.600046,105.0,456,240.0,4.1454134,11.764102,200.0,19.075,9.81
21.700047,105.0,456,240.0,5.2974052,11.639084,200.0,19.075,9.81
21.800047,105.0,456,240.0,6.425992,11.299215,200.0,19.075,9.81
21.900047,105.0,456,240.0,7.5105267,10.754689,200.0,19.075,9.81
22.000048,105.0,456,240.0,8.531571,10.019338,200.0,19.075,9.81
22.100048,105.0,456,240.0,9.471209,9.110313,200.0,19.075,9.81
22.200048,105.0,456,240.0,10.313397,8.0476675,200.0,19.075,9.81
22.300049,105.0,456,240.0,11.044167,6.8539863,200.0,19.075,9.81
22.40005,105.0,456,240.0,11.651884,5.553886,200.0,19.075,9.81
22.50005,105.0,456,240.0,12.127419,4.1735497,200.0,19.075,9.81
22.60005,105.0,456,240.0,12.464287,2.7401226,200.0,19.075,9.81
22.70005,105.0,456,240.0,12.658684,1.2813127,200.0,19.075,9.81
22.80005,105.0,456,240.0,12.709542,-0.1751926,200.0,19.075,9.81
22.900051,105.0,456,240.0,12.618492,-1.602308,200.0,19.075,9.81
23.000051,105.0,456,240.0,12.389778,-2.9739227,200.0,19.075,9.81
23.100052,105.0,456,240.0,12.030134,-4.2654495,200.0,19.075,9.81
23.200052,105.0,456,240.0,11.548626,-5.454217,200.0,19.075,9.81
23.300053,105.0,456,240.0,10.956411,-6.5199337,200.0,19.075,9.81
23.400053,105.0,456,240.0,10.266538,-7.4448977,200.0,19.075,9.81
23.500053,105.0,456,240.0,9.493607,-8.214411,200.0,19.075,9.81
23.600054,105.0,456,240.0,8.653536,-8.816895,200.0,19.075,9.81
23.700054,105.0,456,240.0,7.763199,-9.24411,200.0,19.075,9.81
23.800055,105.0,456,240.0,6.8401036,-9.491234,200.0,19.075,9.81
23.900055,105.0,456,240.0,5.902057,-9.556887,200.0,19.075,9.81
24.000055,105.0,456,240.0,4.966824,-9.443108,200.0,19.075,9.81
24.100056,105.0,456,240.0,4.051823,-9.155243,200.0,19.075,9.81
24.200056,105.0,456,240.0,3.1737082,-8.701774,200.0,19.075,9.81
24.300056,105.0,456,240.0,2.3482203,-8.094136,200.0,19.075,9.81
24.400057,105.0,456,240.0,1.5898137,-7.34643,200.0,19.075,9.81
24.500057,105.0,456,240.0,0.91142845,-6.4751167,200.0,19.075,9.81
24.600058,105.0,456,240.0,0.3242836,-5.498666,200.0,19.075,9.81
24.700058,105.0,456,240.0,-0.1623087,-4.437179,200.0,19.075,9.81
24.800058,105.0,456,240.0,-0.5410762,-3.3119802,200.0,19.075,9.81
24.900059,105.0,456,240.0,-0.80688095,-2.145233,200.0,19.075,9.81
25.00006,105.0,456,240.0,-0.9568114,-0.9593829,200.0,19.075,9.81
25.10006,105.0,456,240.0,-0.99014044,0.22307813,200.0,19.075,9.81
25.20006,105.0,456,240.0,-0.9083395,1.3801548,200.0,19.075,9.81
25.30006,105.0,456,240.0,-0.7150011,2.4907215,200.0,19.075,9.81
25.40006,105.0,456,240.0,-0.41573,3.534897,200.0,19.075,9.81
25.500061,105.0,456,240.0,-0.018013954,4.494398,200.0,19.075,9.81
25.600061,105.0,456,240.0,0.46895123,5.3528223,200.0,19.075,9.81
25.700062,105.0,456,240.0,1.034503,6.0960245,200.0,19.075,9.81
25.800062,105.0,456,240.0,1.6666718,6.712183,200.0,19.075,9.81
25.900063,105.0,456,240.0,2.3524725,7.192082,200.0,19.075,9.81
26.000063,105.0,456,240.0,3.0781484,7.5292225,200.0,19.075,9.81
26.100063,105.0,456,240.0,3.829449,7.7198725,200.0,19.075,9.81
26.200064,105.0,456,240.0,4.591901,7.7631097,200.0,19.075,9.81
26.300064,105.0,456,240.0,5.351083,7.6607695,200.0,19.075,9.81
26.400064,105.0,456,240.0,6.092872,7.4173822,200.0,19.075,9.81
26.500065,105.0,456,240.0,6.8037863,7.0400105,200.0,19.075,9.81
26.600065,105.0,456,240.0,7.471098,6.5380974,200.0,19.075,9.81
26.700066,105.0,456,240.0,8.083144,5.9232445,200.0,19.075,9.81
26.800066,105.0,456,240.0,8.6295,5.208945,200.0,19.075,9.81
26.900066,105.0,456,240.0,9.101153,4.410306,200.0,19.075,9.81
27.000067,105.0,456,240.0,9.490649,3.5437398,200.0,19.075,9.81
27.100067,105.0,456,240.0,9.792186,2.6266541,200.0,19.075,9.81
27.200068,105.0,456,240.0,10.0017395,1.6770113,200.0,19.075,9.81
27.300068,105.0,456,240.0,10.117039,0.71313286,200.0,19.075,9.81
27.400068,105.0,456,240.0,10.1376295,-0.24674714,200.0,19.075,9.81
27.500069,105.0,456,240.0,10.064824,-1.1847967,200.0,19.075,9.81
27.600069,105.0,456,240.0,9.901655,-2.0839102,200.0,19.075,9.81
27.70007,105.0,456,240.0,9.652794,-2.9280171,200.0,19.075,9.81
27.80007,105.0,456,240.0,9.324423,-3.7023377,200.0,19.075,9.81
27.90007,105.0,456,240.0,8.924082,-4.393727,200.0,19.075,9.81
28.00007,105.0,456,240.0,8.460537,-4.990754,200.0,19.075,9.81
28.10007,105.0,456,240.0,7.9435654,-5.4839764,200.0,19.075,9.81
28.200071,105.0,456,240.0,7.383772,-5.866057,200.0,19.075,9.81
28.300072,105.0,456,240.0,6.792365,-6.1318645,200.0,19.075,9.81
28.400072,105.0,456,240.0,6.1809444,-6.2785296,200.0,19.075,9.81
28.500072,105.0,456,240.0,5.5612726,-6.3054523,200.0,19.075,9.81
28.600073,105.0,456,240.0,4.9450736,-6.214283,200.0,19.075,9.81
28.700073,105.0,456,240.0,4.3437443,-6.008841,200.0,19.075,9.81
28.800074,105.0,456,240.0,3.768251,-5.695007,200.0,19.075,9.81
28.900074,105.0,456,240.0,3.228864,-5.280582,200.0,19.075,9.81
29.000074,105.0,456,240.0,2.7349963,-4.7750998,200.0,19.075,9.81
29.100075,105.0,456,240.0,2.2950432,-4.189623,200.0,19.075,9.81
29.200075,105.0,456,240.0,1.9162421,-3.5365093,200.0,19.075,9.81
29.300076,105.0,456,240.0,1.6045709,-2.829173,200.0,19.075,9.81
29.400076,105.0,456,240.0,1.3646171,-2.0817444,200.0,19.075,9.81
29.500076,105.0,456,240.0,1.1995819,-1.3089013,200.0,19.075,9.81
29.600077,105.0,456,240.0,1.111197,-0.52551556,200.0,19.075,9.81
29.700077,105.0,456,240.0,1.0997357,0.2536119,200.0,19.075,9.81
29.800077,105.0,456,240.0,1.1640327,1.0140249,200.0,19.075,9.81
29.900078,105.0,456,240.0,1.3015263,1.741876,200.0,19.075,9.81
30.000078,105.0,456,240.0,1.5083408,2.4241734,200.0,19.075,9.81
30.100079,105.0,456,240.0,1.7793651,3.0489907,200.0,19.075,9.81
30.200079,105.0,456,240.0,2.1084049,3.6057425,200.0,19.075,9.81
30.30008,105.0,456,240.0,2.488277,4.0852456,200.0,19.075,9.81
30.40008,105.0,456,240.0,2.9109824,4.4799433,200.0,19.075,9.81
30.50008,105.0,456,240.0,3.367869,4.783995,200.0,19.075,9.81
30.60008,105.0,456,240.0,3.8498006,4.993358,200.0,19.075,9.81
30.70008,105.0,456,240.0,4.347338,5.105827,200.0,19.075,9.81
30.800081,105.0,456,240.0,4.8509088,5.12104,200.0,19.075,9.81
30.900082,105.0,456,240.0,5.3510375,5.0404644,200.0,19.075,9.81
31.000082,105.0,456,240.0,5.8384447,4.867318,200.0,19.075,9.81
31.100082,105.0,456,240.0,6.304268,4.6064944,200.0,19.075,9.81
31.200083,105.0,456,240.0,6.740205,4.2644296,200.0,19.075,9.81
31.300083,105.0,456,240.0,7.1386614,3.8489628,200.0,19.075,9.81
31.400084,105.0,456,240.0,7.492878,3.3691618,200.0,19.075,9.81
31.500084,105.0,456,240.0,7.797033,2.8351436,200.0,19.075,9.81
31.600084,105.0,456,240.0,8.0463705,2.2578158,200.0,19.075,9.81
31.700085,105.0,456,240.0,8.237213,1.6487368,200.0,19.075,9.81
31.800085,105.0,456,240.0,8.367051,1.0198364,200.0,19.075,9.81
31.900085,105.0,456,240.0,8.434559,0.38320196,200.0,19.075,9.81
32.000084,105.0,456,240.0,8.439596,-0.24913648,200.0,19.075,9.81
32.100082,105.0,456,240.0,8.383191,-0.8654788,200.0,19.075,9.81
32.20008,105.0,456,240.0,8.267498,-1.4546334,200.0,19.075,9.81
32.30008,105.0,456,240.0,8.095742,-2.0060658,200.0,19.075,9.81
32.400078,105.0,456,240.0,7.8721313,-2.5101862,200.0,19.075,9.81
32.500076,105.0,456,240.0,7.6017685,-2.9584405,200.0,19.075,9.81
32.600075,105.0,456,240.0,7.2905335,-3.3434706,200.0,19.075,9.81
32.700073,105.0,456,240.0,6.9449654,-3.6592298,200.0,19.075,9.81
32.80007,105.0,456,240.0,6.572116,-3.901081,200.0,19.075,9.81
32.90007,105.0,456,240.0,6.179448,-4.0658207,200.0,19.075,9.81
33.00007,105.0,456,240.0,5.774632,-4.151772,200.0,19.075,9.81
33.100067,105.0,456,240.0,5.365436,-4.1587462,200.0,19.075,9.81
33.200066,105.0,456,240.0,4.959571,-4.0880284,200.0,19.075,9.81
33.300064,105.0,456,240.0,4.5645466,-3.9423323,200.0,19.075,9.81
33.400063,105.0,456,240.0,4.1875257,-3.725716,200.0,19.075,9.81
33.50006,105.0,456,240.0,3.8352385,-3.4435031,200.0,19.075,9.81
33.60006,105.0,456,240.0,3.5138006,-3.1021292,200.0,19.075,9.81
33.700058,105.0,456,240.0,3.228654,-2.709024,200.0,19.075,9.81
33.800056,105.0,456,240.0,2.9844644,-2.2724476,200.0,19.075,9.81
33.900055,105.0,456,240.0,2.7850478,-1.8013096,200.0,19.075,9.81
34.000053,105.0,456,240.0,2.63333,-1.3050423,200.0,19.075,9.81
34.10005,105.0,456,240.0,2.5312793,-0.793342,200.0,19.075,9.81
34.20005,105.0,456,240.0,2.4799073,-0.27602857,200.0,19.075,9.81
34.30005,105.0,456,240.0,2.4792628,0.23714836,200.0,19.075,9.81
34.400047,105.0,456,240.0,2.5284464,0.73669183,200.0,19.075,9.81
34.500046,105.0,456,240.0,2.6256502,1.2135423,200.0,19.075,9.81
34.600044,105.0,456,240.0,2.7681954,1.6591866,200.0,19.075,9.81
34.700043,105.0,456,240.0,2.9526098,2.065887,200.0,19.075,9.81
34.80004,105.0,456,240.0,3.1747038,2.4267564,200.0,19.075,9.81
34.90004,105.0,456,240.0,3.4296575,2.7358866,200.0,19.075,9.81
35.00004,105.0,456,240.0,3.7121344,2.9884486,200.0,19.075,9.81
35.100037,105.0,456,240.0,4.0163574,3.18073,200.0,19.075,9.81
35.200035,105.0,456,240.0,4.3362684,3.3102362,200.0,19.075,9.81
35.300034,105.0,456,240.0,4.66562,3.3756785,200.0,19.075,9.81
35.400032,105.0,456,240.0,4.998099,3.376985,200.0,19.075,9.81
35.50003,105.0,456,240.0,5.3274484,3.3152833,200.0,19.075,9.81
35.60003,105.0,456,240.0,5.6475906,3.1928518,200.0,19.075,9.81
35.700027,105.0,456,240.0,5.952702,3.0130682,200.0,19.075,9.81
35.800026,105.0,456,240.0,6.2373705,2.7803135,200.0,19.075,9.81
35.900024,105.0,456,240.0,6.4966536,2.4998808,200.0,19.075,9.81
36.000023,105.0,456,240.0,6.726171,2.1778555,200.0,19.075,9.81
36.10002,105.0,456,240.0,6.9221816,1.8209795,200.0,19.075,9.81
36.20002,105.0,456,240.0,7.0816193,1.4365544,200.0,19.075,9.81
36.30002,105.0,456,240.0,7.202173,1.0322356,200.0,19.075,9.81
36.400017,105.0,456,240.0,7.2822924,0.61592066,200.0,19.075,9.81
36.500015,105.0,456,240.0,7.321208,0.19559012,200.0,19.075,9.81
36.600014,105.0,456,240.0,7.318935,-0.22084427,200.0,19.075,9.81
36.700012,105.0,456,240.0,7.276252,-0.6256967,200.0,19.075,9.81
36.80001,105.0,456,240.0,7.194683,-1.0116014,200.0,19.075,9.81
36.90001,105.0,456,240.0,7.0764465,-1.3717128,200.0,19.075,9.81
37.000008,105.0,456,240.0,6.9244065,-1.6997763,200.0,19.075,9.81
37.100006,105.0,456,240.0,6.742005,-1.9902488,200.0,19.075,9.81
37.200005,105.0,456,240.0,6.533183,-2.2383947,200.0,19.075,9.81
37.300003,105.0,456,240.0,6.302321,-2.4403296,200.0,19.075,9.81
37.4,105.0,456,240.0,6.0541143,-2.593125,200.0,19.075,9.81
37.5,105.0,456,240.0,5.7935047,-2.6948135,200.0,19.075,9.81
37.6,105.0,456,240.0,5.5255747,-2.7444148,200.0,19.075,9.81
37.699997,105.0,456,240.0,5.2554536,-2.741939,200.0,19.075,9.81
37.799995,105.0,456,240.0,4.9882107,-2.6883664,200.0,19.075,9.81
37.899994,105.0,456,240.0,4.728794,-2.5856133,200.0,19.075,9.81
37.999992,105.0,456,240.0,4.481894,-2.4364793,200.0,19.075,9.81
38.09999,105.0,456,240.0,4.251891,-2.244579,200.0,19.075,9.81
38.19999,105.0,456,240.0,4.0427713,-2.014259,200.0,19.075,9.81
38.299988,105.0,456,240.0,3.8580613,-1.750504,200.0,19.075,9.81
38.399986,105.0,456,240.0,3.7007627,-1.4588256,200.0,19.075,9.81
38.499985,105.0,456,240.0,3.573327,-1.1451807,200.0,19.075,9.81
38.599983,105.0,456,240.0,3.47759,-0.81580615,200.0,19.075,9.81
38.69998,105.0,456,240.0,3.4147692,-0.47712705,200.0,19.075,9.81
38.79998,105.0,456,240.0,3.385444,-0.13562775,200.0,19.075,9.81
38.89998,105.0,456,240.0,3.3895612,0.20228139,200.0,19.075,9.81
38.999977,105.0,456,240.0,3.4264445,0.5303436,200.0,19.075,9.81
39.099976,105.0,456,240.0,3.4948168,0.84262633,200.0,19.075,9.81
39.199974,105.0,456,240.0,3.5928383,1.1335881,200.0,19.075,9.81
39.299973,105.0,456,240.0,3.7181478,1.3981848,200.0,19.075,9.81
39.39997,105.0,456,240.0,3.8679185,1.631955,200.0,19.075,9.81
39.49997,105.0,456,240.0,4.0389233,1.8310965,200.0,19.075,9.81
39.599968,105.0,456,240.0,4.2275825,1.9925057,200.0,19.075,9.81
39.699966,105.0,456,240.0,4.4300647,2.1138554,200.0,19.075,9.81
39.799965,105.0,456,240.0,4.642345,2.1936007,200.0,19.075,9.81
39.899963,105.0,456,240.0,4.860288,2.2310007,200.0,19.075,9.81
39.99996,105.0,456,240.0,5.079734,2.2261198,200.0,19.075,9.81
40.09996,105.0,456,240.0,5.2965508,2.1798048,200.0,19.075,9.81
40.19996,105.0,456,240.0,5.506747,2.0936646,200.0,19.075,9.81
