Tiempo (s),Masa (kg),Cantidad de Cuerda (m),Altura (m),Posicion (m),Velocidad (m/s),Constante de Elasticidad (N/m),Constante del Aire,Gravedad (m/s2)
9.099999,54.0,168,240.0,106.279686,-0.22198486,12.0,9.810001,9.81
9.2,54.0,168,240.0,105.4839,-1.223506,12.0,9.810001,9.81
9.3,54.0,168,240.0,104.57433,-2.2045078,12.0,9.810001,9.81
9.400001,54.0,168,240.0,103.55495,-3.163288,12.0,9.810001,9.81
9.500001,54.0,168,240.0,102.42983,-4.098256,12.0,9.810001,9.81
9.600001,54.0,168,240.0,101.20322,-5.0078897,12.0,9.810001,9.81
9.700002,54.0,168,240.0,99.8795,-5.8907394,12.0,9.810001,9.81
9.800002,54.0,168,240.0,98.46319,-6.7454567,12.0,9.810001,9.81
9.9000025,54.0,168,240.0,96.95889,-7.570739,12.0,9.810001,9.81
10.000003,54.0,168,240.0,95.37135,-8.365407,12.0,9.810001,9.81
10.100003,54.0,168,240.0,93.705345,-9.128345,12.0,9.810001,9.81
10.200004,54.0,168,240.0,91.96578,-9.858534,12.0,9.810001,9.81
10.300004,54.0,168,240.0,90.15759,-10.555042,12.0,9.810001,9.81
10.400004,54.0,168,240.0,88.28581,-11.217007,12.0,9.810001,9.81
10.500005,54.0,168,240.0,86.35547,-11.843672,12.0,9.810001,9.81
10.600005,54.0,168,240.0,84.37166,-12.434365,12.0,9.810001,9.81
10.700006,54.0,168,240.0,82.33945,-12.988504,12.0,9.810001,9.81
10.800006,54.0,168,240.0,80.264,-13.505573,12.0,9.810001,9.81
10.900006,54.0,168,240.0,78.15039,-13.985169,12.0,9.810001,9.81
11.000007,54.0,168,240.0,76.00372,-14.426956,12.0,9.810001,9.81
11.100007,54.0,168,240.0,73.82909,-14.830698,12.0,9.810001,9.81
11.200007,54.0,168,240.0,71.63148,-15.196236,12.0,9.810001,9.81
11.300008,54.0,168,240.0,69.415955,-15.523482,12.0,9.810001,9.81
11.400008,54.0,168,240.0,67.18743,-15.812448,12.0,9.810001,9.81
11.500009,54.0,168,240.0,64.950806,-16.063215,12.0,9.810001,9.81
11.600009,54.0,168,240.0,62.710884,-16.27595,12.0,9.810001,9.81
11.700009,54.0,168,240.0,60.472397,-16.45089,12.0,9.810001,9.81
11.80001,54.0,168,240.0,58.240005,-16.588339,12.0,9.810001,9.81
11.90001,54.0,168,240.0,56.01826,-16.68869,12.0,9.810001,9.81
12.0000105,54.0,168,240.0,53.811607,-16.752403,12.0,9.810001,9.81
12.100011,54.0,168,240.0,51.624382,-16.779995,12.0,9.810001,9.81
12.200011,54.0,168,240.0,49.46077,-16.772064,12.0,9.810001,9.81
12.300012,54.0,168,240.0,47.32492,-16.729256,12.0,9.810001,9.81
12.400012,54.0,168,240.0,45.220764,-16.652296,12.0,9.810001,9.81
12.500012,54.0,168,240.0,43.15213,-16.541948,12.0,9.810001,9.81
12.600013,54.0,168,240.0,41.122696,-16.39905,12.0,9.810001,9.81
12.700013,54.0,168,240.0,39.13597,-16.22448,12.0,9.810001,9.81
12.800014,54.0,168,240.0,37.19539,-16.019169,12.0,9.810001,9.81
12.900014,54.0,168,240.0,35.304146,-15.7841,12.0,9.810001,9.81
13.000014,54.0,168,240.0,33.465298,-15.520302,12.0,9.810001,9.81
13.100015,54.0,168,240.0,31.681755,-15.228832,12.0,9.810001,9.81
13.200015,54.0,168,240.0,29.956224,-14.910802,12.0,9.810001,9.81
13.300015,54.0,168,240.0,28.291302,-14.567353,12.0,9.810001,9.81
13.400016,54.0,168,240.0,26.689358,-14.1996565,12.0,9.810001,9.81
13.500016,54.0,168,240.0,25.152615,-13.808912,12.0,9.810001,9.81
13.600017,54.0,168,240.0,23.683098,-13.396355,12.0,9.810001,9.81
13.700017,54.0,168,240.0,22.28266,-12.96323,12.0,9.810001,9.81
13.800017,54.0,168,240.0,20.953016,-12.510819,12.0,9.810001,9.81
13.900018,54.0,168,240.0,19.69565,-12.040411,12.0,9.810001,9.81
14.000018,54.0,168,240.0,18.511898,-11.5533085,12.0,9.810001,9.81
14.1000185,54.0,168,240.0,17.402905,-11.050831,12.0,9.810001,9.81
14.200019,54.0,168,240.0,16.369637,-10.534294,12.0,9.810001,9.81
14.300019,54.0,168,240.0,15.41291,-10.005042,12.0,9.810001,9.81
14.40002,54.0,168,240.0,14.533337,-9.464401,12.0,9.810001,9.81
14.50002,54.0,168,240.0,13.731369,-8.913706,12.0,9.810001,9.81
14.60002,54.0,168,240.0,13.007294,-8.354286,12.0,9.810001,9.81
14.700021,54.0,168,240.0,12.361206,-7.78746,12.0,9.810001,9.81
14.800021,54.0,168,240.0,11.793079,-7.214554,12.0,9.810001,9.81
14.900022,54.0,168,240.0,11.302696,-6.6368694,12.0,9.810001,9.81
15.000022,54.0,168,240.0,10.889664,-6.0556993,12.0,9.810001,9.81
15.100022,54.0,168,240.0,10.553486,-5.472315,12.0,9.810001,9.81
15.200023,54.0,168,240.0,10.293461,-4.8879724,12.0,9.810001,9.81
15.300023,54.0,168,240.0,10.108784,-4.3039193,12.0,9.810001,9.81
15.400023,54.0,168,240.0,9.998474,-3.7213616,12.0,9.810001,9.81
15.500024,54.0,168,240.0,9.961426,-3.1414948,12.0,9.810001,9.81
15.600024,54.0,168,240.0,9.996414,-2.5654745,12.0,9.810001,9.81
15.700025,54.0,168,240.0,10.102058,-1.9944314,12.0,9.810001,9.81
15.800025,54.0,168,240.0,10.276886,-1.4294796,12.0,9.810001,9.81
15.900025,54.0,168,240.0,10.5192795,-0.87168217,12.0,9.810001,9.81
16.000025,54.0,168,240.0,10.827515,-0.32208443,12.0,9.810001,9.81
16.100025,54.0,168,240.0,11.199783,0.21833324,12.0,9.810001,9.81
16.200026,54.0,168,240.0,11.634148,0.74859047,12.0,9.810001,9.81
16.300026,54.0,168,240.0,12.128582,1.2677679,12.0,9.810001,9.81
16.400026,54.0,168,240.0,12.680988,1.7749801,12.0,9.810001,9.81
16.500027,54.0,168,240.0,13.2891655,2.2693825,12.0,9.810001,9.81
16.600027,54.0,168,240.0,13.95085,2.7501793,12.0,9.810001,9.81
16.700027,54.0,168,240.0,14.663689,3.2165995,12.0,9.810001,9.81
16.800028,54.0,168,240.0,15.425278,3.6679344,12.0,9.810001,9.81
16.900028,54.0,168,240.0,16.233158,4.1035094,12.0,9.810001,9.81
17.000029,54.0,168,240.0,17.084814,4.5227003,12.0,9.810001,9.81
17.100029,54.0,168,240.0,17.977676,4.92493,12.0,9.810001,9.81
17.20003,54.0,168,240.0,18.909142,5.309655,12.0,9.810001,9.81
17.30003,54.0,168,240.0,19.876572,5.6763897,12.0,9.810001,9.81
17.40003,54.0,168,240.0,20.877298,6.0246906,12.0,9.810001,9.81
17.50003,54.0,168,240.0,21.908644,6.354163,12.0,9.810001,9.81
17.60003,54.0,168,240.0,22.96791,6.664461,12.0,9.810001,9.81
17.700031,54.0,168,240.0,24.052364,6.9552712,12.0,9.810001,9.81
17.800032,54.0,168,240.0,25.159304,7.226342,12.0,9.810001,9.81
17.900032,54.0,168,240.0,26.28601,7.477462,12.0,9.810001,9.81
18.000032,54.0,168,240.0,27.42978,7.7084637,12.0,9.810001,9.81
18.100033,54.0,168,240.0,28.587914,7.9192266,12.0,9.810001,9.81
18.200033,54.0,168,240.0,29.757742,8.109673,12.0,9.810001,9.81
18.300034,54.0,168,240.0,30.93663,8.279777,12.0,9.810001,9.81
18.400034,54.0,168,240.0,32.121914,8.429537,12.0,9.810001,9.81
18.500034,54.0,168,240.0,33.31102,8.559011,12.0,9.810001,9.81
18.600035,54.0,168,240.0,34.501408,8.668292,12.0,9.810001,9.81
18.700035,54.0,168,240.0,35.69056,8.757516,12.0,9.810001,9.81
18.800035,54.0,168,240.0,36.876022,8.826855,12.0,9.810001,9.81
18.900036,54.0,168,240.0,38.055378,8.87652,12.0,9.810001,9.81
19.000036,54.0,168,240.0,39.22628,8.906765,12.0,9.810001,9.81
19.100037,54.0,168,240.0,40.386436,8.917871,12.0,9.810001,9.81
19.200037,54.0,168,240.0,41.53362,8.910163,12.0,9.810001,9.81
19.300037,54.0,168,240.0,42.665684,8.88399,12.0,9.810001,9.81
19.400038,54.0,168,240.0,43.7805,8.839739,12.0,9.810001,9.81
19.500038,54.0,168,240.0,44.87606,8.777826,12.0,9.810001,9.81
19.600039,54.0,168,240.0,45.950436,8.698704,12.0,9.810001,9.81
19.700039,54.0,168,240.0,47.00176,8.602837,12.0,9.810001,9.81
19.80004,54.0,168,240.0,48.028248,8.490732,12.0,9.810001,9.81
19.90004,54.0,168,240.0,49.028206,8.362913,12.0,9.810001,9.81
20.00004,54.0,168,240.0,50.000023,8.21993,12.0,9.810001,9.81
20.10004,54.0,168,240.0,50.942173,8.062352,12.0,9.810001,9.81
20.20004,54.0,168,240.0,51.85322,7.8907714,12.0,9.810001,9.81
20.300041,54.0,168,240.0,52.73185,7.705795,12.0,9.810001,9.81
20.400042,54.0,168,240.0,53.576756,7.50805,12.0,9.810001,9.81
20.500042,54.0,168,240.0,54.38681,7.298184,12.0,9.810001,9.81
20.600042,54.0,168,240.0,55.160942,7.0768466,12.0,9.810001,9.81
20.700043,54.0,168,240.0,55.898186,6.8447075,12.0,9.810001,9.81
20.800043,54.0,168,240.0,56.59766,6.602446,12.0,9.810001,9.81
20.900043,54.0,168,240.0,57.25858,6.3507495,12.0,9.810001,9.81
21.000044,54.0,168,240.0,57.88026,6.0903106,12.0,9.810001,9.81
21.100044,54.0,168,240.0,58.46211,5.821831,12.0,9.810001,9.81
21.200045,54.0,168,240.0,59.003624,5.5460176,12.0,9.810001,9.81
21.300045,54.0,168,240.0,59.504417,5.2635717,12.0,9.810001,9.81
21.400045,54.0,168,240.0,59.964138,4.9752107,12.0,9.810001,9.81
21.500046,54.0,168,240.0,60.382584,4.6816387,12.0,9.810001,9.81
21.600046,54.0,168,240.0,60.75962,4.383561,12.0,9.810001,9.81
21.700047,54.0,168,240.0,61.095203,4.081683,12.0,9.810001,9.81
21.800047,54.0,168,240.0,61.389374,3.7767007,12.0,9.810001,9.81
21.900047,54.0,168,240.0,61.642273,3.4693098,12.0,9.810001,9.81
22.000048,54.0,168,240.0,61.854095,3.1601915,12.0,9.810001,9.81
22.100048,54.0,168,240.0,62.025146,2.850024,12.0,9.810001,9.81
22.200048,54.0,168,240.0,62.155807,2.5394683,12.0,9.810001,9.81
22.300049,54.0,168,240.0,62.246513,2.22919,12.0,9.810001,9.81
22.40005,54.0,168,240.0,62.297806,1.919827,12.0,9.810001,9.81
22.50005,54.0,168,240.0,62.310276,1.612009,12.0,9.810001,9.81
22.60005,54.0,168,240.0,62.284603,1.3063502,12.0,9.810001,9.81
22.70005,54.0,168,240.0,62.22152,1.0034504,12.0,9.810001,9.81
22.80005,54.0,168,240.0,62.121826,0.70389223,12.0,9.810001,9.81
22.900051,54.0,168,240.0,61.986397,0.40824032,12.0,9.810001,9.81
23.000051,54.0,168,240.0,61.816147,0.117043495,12.0,9.810001,9.81
23.100052,54.0,168,240.0,61.61207,-0.16917133,12.0,9.810001,9.81
23.200052,54.0,168,240.0,61.375175,-0.44990206,12.0,9.810001,9.81
23.300053,54.0,168,240.0,61.106575,-0.72464895,12.0,9.810001,9.81
23.400053,54.0,168,240.0,60.80738,-0.99295163,12.0,9.810001,9.81
23.500053,54.0,168,240.0,60.478767,-1.2543656,12.0,9.810001,9.81
23.600054,54.0,168,240.0,60.121956,-1.5084696,12.0,9.810001,9.81
23.700054,54.0,168,240.0,59.73819,-1.754863,12.0,9.810001,9.81
23.800055,54.0,168,240.0,59.328766,-1.9931712,12.0,9.810001,9.81
23.900055,54.0,168,240.0,58.89499,-2.2230408,12.0,9.810001,9.81
24.000055,54.0,168,240.0,58.438198,-2.4441423,12.0,9.810001,9.81
24.100056,54.0,168,240.0,57.95977,-2.656175,12.0,9.810001,9.81
24.200056,54.0,168,240.0,57.46108,-2.85886,12.0,9.810001,9.81
24.300056,54.0,168,240.0,56.94355,-3.0519347,12.0,9.810001,9.81
24.400057,54.0,168,240.0,56.408592,-3.2351735,12.0,9.810001,9.81
24.500057,54.0,168,240.0,55.857624,-3.4083674,12.0,9.810001,9.81
24.600058,54.0,168,240.0,55.2921,-3.5713387,12.0,9.810001,9.81
24.700058,54.0,168,240.0,54.71345,-3.7239285,12.0,9.810001,9.81
24.800058,54.0,168,240.0,54.12313,-3.8660052,12.0,9.810001,9.81
24.900059,54.0,168,240.0,53.522568,-3.9974604,12.0,9.810001,9.81
25.00006,54.0,168,240.0,52.913208,-4.1182117,12.0,9.810001,9.81
25.10006,54.0,168,240.0,52.296482,-4.2281985,12.0,9.810001,9.81
25.20006,54.0,168,240.0,51.673794,-4.3273854,12.0,9.810001,9.81
25.30006,54.0,168,240.0,51.046577,-4.415756,12.0,9.810001,9.81
25.40006,54.0,168,240.0,50.416206,-4.493322,12.0,9.810001,9.81
25.500061,54.0,168,240.0,49.78406,-4.560115,12.0,9.810001,9.81
25.600061,54.0,168,240.0,49.151485,-4.616189,12.0,9.810001,9.81
25.700062,54.0,168,240.0,48.519817,-4.6616197,12.0,9.810001,9.81
25.800062,54.0,168,240.0,47.890347,-4.6965027,12.0,9.810001,9.81
25.900063,54.0,168,240.0,47.26436,-4.720954,12.0,9.810001,9.81
26.000063,54.0,168,240.0,46.643093,-4.735112,12.0,9.810001,9.81
26.100063,54.0,168,240.0,46.027763,-4.7391305,12.0,9.810001,9.81
26.200064,54.0,168,240.0,45.419533,-4.733182,12.0,9.810001,9.81
26.300064,54.0,168,240.0,44.819572,-4.71746,12.0,9.810001,9.81
26.400064,54.0,168,240.0,44.228973,-4.6921706,12.0,9.810001,9.81
26.500065,54.0,168,240.0,43.648796,-4.65754,12.0,9.810001,9.81
26.600065,54.0,168,240.0,43.08007,-4.6138067,12.0,9.810001,9.81
26.700066,54.0,168,240.0,42.523773,-4.561227,12.0,9.810001,9.81
26.800066,54.0,168,240.0,41.980846,-4.500068,12.0,9.810001,9.81
26.900066,54.0,168,240.0,41.452183,-4.430612,12.0,9.810001,9.81
27.000067,54.0,168,240.0,40.93863,-4.353154,12.0,9.810001,9.81
27.100067,54.0,168,240.0,40.440975,-4.267996,12.0,9.810001,9.81
27.200068,54.0,168,240.0,39.96,-4.175458,12.0,9.810001,9.81
27.300068,54.0,168,240.0,39.49639,-4.0758634,12.0,9.810001,9.81
27.400068,54.0,168,240.0,39.050808,-3.969547,12.0,9.810001,9.81
27.500069,54.0,168,240.0,38.62386,-3.8568516,12.0,9.810001,9.81
27.600069,54.0,168,240.0,38.2161,-3.7381268,12.0,9.810001,9.81
27.70007,54.0,168,240.0,37.828033,-3.6137295,12.0,9.810001,9.81
27.80007,54.0,168,240.0,37.46012,-3.4840217,12.0,9.810001,9.81
27.90007,54.0,168,240.0,37.11277,-3.3493662,12.0,9.810001,9.81
28.00007,54.0,168,240.0,36.786335,-3.2101364,12.0,9.810001,9.81
28.10007,54.0,168,240.0,36.481113,-3.066701,12.0,9.810001,9.81
28.200071,54.0,168,240.0,36.197376,-2.9194407,12.0,9.810001,9.81
28.300072,54.0,168,240.0,35.93532,-2.7687278,12.0,9.810001,9.81
28.400072,54.0,168,240.0,35.695114,-2.6149397,12.0,9.810001,9.81
28.500072,54.0,168,240.0,35.476856,-2.4584532,12.0,9.810001,9.81
28.600073,54.0,168,240.0,35.280617,-2.299642,12.0,9.810001,9.81
28.700073,54.0,168,240.0,35.1064,-2.1388817,12.0,9.810001,9.81
28.800074,54.0,168,240.0,34.954178,-1.97654,12.0,9.810001,9.81
28.900074,54.0,168,240.0,34.82388,-1.8129869,12.0,9.810001,9.81
29.000074,54.0,168,240.0,34.715378,-1.6485834,12.0,9.810001,9.81
29.100075,54.0,168,240.0,34.62851,-1.4836863,12.0,9.810001,9.81
29.200075,54.0,168,240.0,34.563065,-1.3186545,12.0,9.810001,9.81
29.300076,54.0,168,240.0,34.518806,-1.1538315,12.0,9.810001,9.81
29.400076,54.0,168,240.0,34.49543,-0.9895582,12.0,9.810001,9.81
29.500076,54.0,168,240.0,34.492622,-0.82
